Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0071219,cellular response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,3.9,4.4,30238,227,310,9,2.9,0.95,1910|4064|5243|5724|7096|7099|7133|10859|81793,EDNRB|CD180|ABCB1|PTAFR|TLR1|TLR4|TNFRSF1B|LILRB1|TLR10,-1.6,GenesID
GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-3.2,3.5,4.3,30238,276,310,10,3.2,1,183|482|1906|1910|2034|3688|6640|6916|30845|143872,AGT|ATP1B2|EDN1|EDNRB|EPAS1|ITGB1|SNTA1|TBXAS1|EHD3|ARHGAP42,-1.6,GenesID
GO Biological Processes,19,GO:0097035,regulation of membrane lipid distribution,19_GO:0065007 biological regulation,-3.2,7.3,5.2,30238,67,310,5,1.6,0.72,5243|5244|9619|57194|196527,ABCB1|ABCB4|ABCG1|ATP10A|ANO6,-1.5,GenesID
GO Biological Processes,19,GO:0032653,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.2,7.3,5.2,30238,67,310,5,1.6,0.72,3965|7099|10859|54440|64115,LGALS9|TLR4|LILRB1|SASH3|VSIR,-1.5,GenesID
GO Biological Processes,19,GO:0019229,regulation of vasoconstriction,19_GO:0032501 multicellular organismal process,-3.2,7.3,5.2,30238,67,310,5,1.6,0.72,183|1906|3688|6916|143872,AGT|EDN1|ITGB1|TBXAS1|ARHGAP42,-1.5,GenesID
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-3.2,4.3,4.5,30238,183,310,8,2.6,0.9,1906|1910|6662|6663|6926|25937|30812|51176,EDN1|EDNRB|SOX9|SOX10|TBX3|WWTR1|SOX8|LEF1,-1.5,GenesID
GO Biological Processes,19,GO:0060828,regulation of canonical Wnt signaling pathway,19_GO:0050896 response to stimulus,-3.2,3.5,4.3,30238,278,310,10,3.2,1,2262|4088|6662|6663|8323|9368|25805|25937|219771|441478,GPC5|SMAD3|SOX9|SOX10|FZD6|NHERF1|BAMBI|WWTR1|CCNY|NRARP,-1.5,GenesID
GO Molecular Functions,21,GO:0140678,molecular function inhibitor activity,,-3.2,2.6,3.9,30238,612,310,16,5.2,1.3,2|183|718|1471|3397|4734|5583|5627|6242|29763|51176|57580|80243|83666|135228|151636,A2M|AGT|C3|CST3|ID1|NEDD4|PRKCH|PROS1|RTKN|PACSIN3|LEF1|PREX1|PREX2|PARP9|CD109|DTX3L,-1.5,GenesID
GO Biological Processes,19,GO:0021535,cell migration in hindbrain,19_GO:0032502 developmental process,-3.2,17,6.8,30238,17,310,3,0.97,0.56,482|3688|51176,ATP1B2|ITGB1|LEF1,-1.5,GenesID
GO Biological Processes,19,GO:0030852,regulation of granulocyte differentiation,19_GO:0002376 immune system process,-3.2,17,6.8,30238,17,310,3,0.97,0.56,3059|3635|51176,HCLS1|INPP5D|LEF1,-1.5,GenesID
GO Biological Processes,19,GO:0060009,Sertoli cell development,19_GO:0022414 reproductive process,-3.2,17,6.8,30238,17,310,3,0.97,0.56,3295|6662|30812,HSD17B4|SOX9|SOX8,-1.5,GenesID
GO Biological Processes,19,GO:0030168,platelet activation,19_GO:0032501 multicellular organismal process,-3.2,5.7,4.9,30238,102,310,6,1.9,0.78,953|1608|5156|8323|10461|64805,ENTPD1|DGKG|PDGFRA|FZD6|MERTK|P2RY12,-1.5,GenesID
GO Biological Processes,19,GO:0023019,signal transduction involved in regulation of gene expression,19_GO:0050896 response to stimulus,-3.2,10,5.7,30238,39,310,4,1.3,0.64,1906|4088|5156|7099,EDN1|SMAD3|PDGFRA|TLR4,-1.5,GenesID
GO Biological Processes,19,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-3.2,10,5.7,30238,39,310,4,1.3,0.64,3071|3122|3965|54440,NCKAP1L|HLA-DRA|LGALS9|SASH3,-1.5,GenesID
GO Molecular Functions,21,GO:0030331,nuclear estrogen receptor binding,,-3.2,10,5.7,30238,39,310,4,1.3,0.64,6867|51176|133522|149563,TACC1|LEF1|PPARGC1B|SRARP,-1.5,GenesID
GO Biological Processes,19,GO:0034340,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,7.2,5.2,30238,68,310,5,1.6,0.72,1380|3429|3455|4599|4939,CR2|IFI27|IFNAR2|MX1|OAS2,-1.5,GenesID
GO Cellular Components,20,GO:0098858,actin-based cell projection,,-3.2,3.8,4.3,30238,231,310,9,2.9,0.95,3685|3688|5156|5420|8556|9368|9936|26031|59341,ITGAV|ITGB1|PDGFRA|PODXL|CDC14A|NHERF1|CD302|OSBPL3|TRPV4,-1.5,GenesID
GO Cellular Components,20,GO:0048471,perinuclear region of cytoplasm,,-3.2,2.4,3.9,30238,739,310,18,5.8,1.3,15|3688|3987|4599|4734|4864|4939|7037|7099|9368|23191|26031|30844|30845|57580|57608|85415|115361,AANAT|ITGB1|LIMS1|MX1|NEDD4|NPC1|OAS2|TFRC|TLR4|NHERF1|CYFIP1|OSBPL3|EHD4|EHD3|PREX1|JCAD|RHPN2|GBP4,-1.5,GenesID
GO Biological Processes,19,GO:0032496,response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,3.2,4.2,30238,332,310,11,3.5,1.1,1734|1906|1910|3965|4064|5243|5724|7099|7133|9261|10859,DIO2|EDN1|EDNRB|LGALS9|CD180|ABCB1|PTAFR|TLR4|TNFRSF1B|MAPKAPK2|LILRB1,-1.5,GenesID
GO Biological Processes,19,GO:0032642,regulation of chemokine production,19_GO:0032501 multicellular organismal process,-3.1,5.6,4.8,30238,104,310,6,1.9,0.78,972|1436|3965|7099|51284|59341,CD74|CSF1R|LGALS9|TLR4|TLR7|TRPV4,-1.5,GenesID
GO Molecular Functions,21,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",,-3.1,2.4,3.9,30238,680,310,17,5.5,1.3,1436|1608|2065|2321|3705|3791|5156|5166|5255|5583|9261|10461|53834|55300|55589|140609|150094,CSF1R|DGKG|ERBB3|FLT1|ITPK1|KDR|PDGFRA|PDK4|PHKA1|PRKCH|MAPKAPK2|MERTK|FGFRL1|PI4K2B|BMP2K|NEK7|SIK1,-1.5,GenesID
GO Biological Processes,19,GO:0006109,regulation of carbohydrate metabolic process,19_GO:0050789 regulation of biological process,-3.1,4.2,4.4,30238,187,310,8,2.6,0.9,2908|3486|3953|5166|5255|5507|150094|648791,NR3C1|IGFBP3|LEPR|PDK4|PHKA1|PPP1R3C|SIK1|PPP1R3G,-1.5,GenesID
GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-3.1,4.7,4.6,30238,144,310,7,2.3,0.84,2|3105|3133|3635|3965|10859|25939,A2M|HLA-A|HLA-E|INPP5D|LGALS9|LILRB1|SAMHD1,-1.5,GenesID
GO Biological Processes,19,GO:0045445,myoblast differentiation,19_GO:0032502 developmental process,-3.1,9.8,5.6,30238,40,310,4,1.3,0.64,2034|3688|4154|5978,EPAS1|ITGB1|MBNL1|REST,-1.5,GenesID
GO Biological Processes,19,GO:0043583,ear development,19_GO:0032502 developmental process,-3.1,3.7,4.3,30238,235,310,9,2.9,0.95,1906|2624|5978|6662|6926|8323|9261|9368|121227,EDN1|GATA2|REST|SOX9|TBX3|FZD6|MAPKAPK2|NHERF1|LRIG3,-1.5,GenesID
GO Cellular Components,20,GO:0072562,blood microparticle,,-3.1,4.7,4.6,30238,145,310,7,2.3,0.84,2|183|590|718|5627|6513|7037,A2M|AGT|BCHE|C3|PROS1|SLC2A1|TFRC,-1.5,GenesID
GO Biological Processes,19,GO:0070206,protein trimerization,19_GO:0009987 cellular process,-3.1,16,6.6,30238,18,310,3,0.97,0.56,972|6506|87178,CD74|SLC1A2|PNPT1,-1.5,GenesID
GO Biological Processes,19,GO:0071474,cellular hyperosmotic response,19_GO:0050896 response to stimulus,-3.1,16,6.6,30238,18,310,3,0.97,0.56,5243|6513|92241,ABCB1|SLC2A1|RCSD1,-1.5,GenesID
GO Biological Processes,19,GO:0060055,angiogenesis involved in wound healing,19_GO:0032502 developmental process,-3.1,16,6.6,30238,18,310,3,0.97,0.56,2624|3791|79602,GATA2|KDR|ADIPOR2,-1.5,GenesID
GO Biological Processes,19,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,19_GO:0032502 developmental process,-3.1,16,6.6,30238,18,310,3,0.97,0.56,183|6662|30812,AGT|SOX9|SOX8,-1.5,GenesID
GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-3.1,3,4,30238,391,310,12,3.9,1.1,837|3133|3822|4064|7096|7099|9261|51284|57169|81793|83666|140609,CASP4|HLA-E|KLRC2|CD180|TLR1|TLR4|MAPKAPK2|TLR7|ZNFX1|TLR10|PARP9|NEK7,-1.5,GenesID
GO Biological Processes,19,GO:0015914,phospholipid transport,19_GO:0051179 localization,-3.1,5.5,4.7,30238,106,310,6,1.9,0.78,5243|5244|9619|51228|57194|196527,ABCB1|ABCB4|ABCG1|GLTP|ATP10A|ANO6,-1.5,GenesID
GO Cellular Components,20,GO:0019897,extrinsic component of plasma membrane,,-3.1,5.5,4.7,30238,106,310,6,1.9,0.78,1003|1837|2787|9630|28316|55970,CDH5|DTNA|GNG5|GNA14|CDH20|GNG12,-1.5,GenesID
GO Molecular Functions,21,GO:0042169,SH2 domain binding,,-3.1,9.5,5.6,30238,41,310,4,1.3,0.64,10859|59341|84632|89790,LILRB1|TRPV4|AFAP1L2|SIGLEC10,-1.5,GenesID
GO Biological Processes,19,GO:0002724,regulation of T cell cytokine production,19_GO:0002376 immune system process,-3.1,9.5,5.6,30238,41,310,4,1.3,0.64,3105|7133|8809|54440,HLA-A|TNFRSF1B|IL18R1|SASH3,-1.5,GenesID
GO Biological Processes,19,GO:0001503,ossification,19_GO:0032501 multicellular organismal process,-3.1,3.4,4.2,30238,287,310,10,3.2,1,3295|3486|4088|5787|6662|25937|30812|51176|54829|57045,HSD17B4|IGFBP3|SMAD3|PTPRB|SOX9|WWTR1|SOX8|LEF1|ASPN|TWSG1,-1.5,GenesID
GO Molecular Functions,21,GO:0008028,monocarboxylic acid transmembrane transporter activity,,-3.1,6.9,5,30238,71,310,5,1.6,0.72,6513|6566|9368|9429|11309,SLC2A1|SLC16A1|NHERF1|ABCG2|SLCO2B1,-1.5,GenesID
GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-3.1,4.1,4.4,30238,191,310,8,2.6,0.9,482|718|760|1906|3688|6506|51703|196527,ATP1B2|C3|CA2|EDN1|ITGB1|SLC1A2|ACSL5|ANO6,-1.5,GenesID
GO Biological Processes,19,GO:0003158,endothelium development,19_GO:0032502 developmental process,-3.1,5.5,4.7,30238,107,310,6,1.9,0.78,1003|1906|1910|3397|3791|30061,CDH5|EDN1|EDNRB|ID1|KDR|SLC40A1,-1.5,GenesID
GO Biological Processes,19,GO:0010594,regulation of endothelial cell migration,19_GO:0040011 locomotion,-3.1,3.7,4.2,30238,239,310,9,2.9,0.95,183|285|1647|1906|2113|2624|3791|54453|57608,AGT|ANGPT2|GADD45A|EDN1|ETS1|GATA2|KDR|RIN2|JCAD,-1.4,GenesID
GO Biological Processes,19,GO:0001649,osteoblast differentiation,19_GO:0032502 developmental process,-3.1,4.6,4.5,30238,148,310,7,2.3,0.84,3295|3486|4088|5787|25937|30812|51176,HSD17B4|IGFBP3|SMAD3|PTPRB|WWTR1|SOX8|LEF1,-1.4,GenesID
GO Biological Processes,19,GO:0001707,mesoderm formation,19_GO:0032502 developmental process,-3.1,6.8,5,30238,72,310,5,1.6,0.72,3688|4088|6886|51176|57045,ITGB1|SMAD3|TAL1|LEF1|TWSG1,-1.4,GenesID
GO Biological Processes,19,GO:0060760,positive regulation of response to cytokine stimulus,19_GO:0048518 positive regulation of biological process,-3.1,6.8,5,30238,72,310,5,1.6,0.72,837|972|1906|7099|83666,CASP4|CD74|EDN1|TLR4|PARP9,-1.4,GenesID
GO Biological Processes,19,GO:0022612,gland morphogenesis,19_GO:0032502 developmental process,-3.1,5.4,4.7,30238,108,310,6,1.9,0.78,1436|2908|6662|6926|9368|57045,CSF1R|NR3C1|SOX9|TBX3|NHERF1|TWSG1,-1.4,GenesID
GO Molecular Functions,21,GO:0008013,beta-catenin binding,,-3.1,5.4,4.7,30238,108,310,6,1.9,0.78,1003|4088|6662|9368|28316|51176,CDH5|SMAD3|SOX9|NHERF1|CDH20|LEF1,-1.4,GenesID
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,3.6,4.2,30238,241,310,9,2.9,0.95,837|3822|7096|7099|9261|51284|57169|81793|140609,CASP4|KLRC2|TLR1|TLR4|MAPKAPK2|TLR7|ZNFX1|TLR10|NEK7,-1.4,GenesID
GO Biological Processes,19,GO:0060216,definitive hemopoiesis,19_GO:0032502 developmental process,-3,15,6.4,30238,19,310,3,0.97,0.56,678|2624|6886,ZFP36L2|GATA2|TAL1,-1.4,GenesID
GO Biological Processes,19,GO:0098543,detection of other organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,15,6.4,30238,19,310,3,0.97,0.56,3105|7096|7099,HLA-A|TLR1|TLR4,-1.4,GenesID
GO Molecular Functions,21,GO:0005520,insulin-like growth factor binding,,-3,15,6.4,30238,19,310,3,0.97,0.56,3486|3655|3685,IGFBP3|ITGA6|ITGAV,-1.4,GenesID
GO Biological Processes,19,GO:0031623,receptor internalization,19_GO:0051179 localization,-3,6.7,4.9,30238,73,310,5,1.6,0.72,3688|4734|7037|10203|10859,ITGB1|NEDD4|TFRC|CALCRL|LILRB1,-1.4,GenesID
GO Molecular Functions,21,GO:1990841,promoter-specific chromatin binding,,-3,6.7,4.9,30238,73,310,5,1.6,0.72,639|1647|2908|4088|6663,PRDM1|GADD45A|NR3C1|SMAD3|SOX10,-1.4,GenesID
GO Biological Processes,19,GO:0071675,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3,4.6,4.4,30238,150,310,7,2.3,0.84,1436|3965|59341|64805|80024|81704|196527,CSF1R|LGALS9|TRPV4|P2RY12|SLC8B1|DOCK8|ANO6,-1.4,GenesID
GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-3,2.6,3.8,30238,516,310,14,4.5,1.2,1101|1906|2114|3953|4088|5156|6662|6926|7004|53834|57045|59341|64651|80207,CHAD|EDN1|ETS2|LEPR|SMAD3|PDGFRA|SOX9|TBX3|TEAD4|FGFRL1|TWSG1|TRPV4|CSRNP1|OPA3,-1.4,GenesID
GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,19_GO:0065007 biological regulation,-3,2.6,3.8,30238,516,310,14,4.5,1.2,183|1906|1910|3059|3071|3688|6338|6916|9368|23191|57580|59341|143872|196527,AGT|EDN1|EDNRB|HCLS1|NCKAP1L|ITGB1|SCNN1B|TBXAS1|NHERF1|CYFIP1|PREX1|TRPV4|ARHGAP42|ANO6,-1.4,GenesID
GO Biological Processes,19,GO:0002820,negative regulation of adaptive immune response,19_GO:0002376 immune system process,-3,6.6,4.9,30238,74,310,5,1.6,0.72,1380|3071|3965|10859|64092,CR2|NCKAP1L|LGALS9|LILRB1|SAMSN1,-1.4,GenesID
GO Biological Processes,19,GO:0002711,positive regulation of T cell mediated immunity,19_GO:0002376 immune system process,-3,6.6,4.9,30238,74,310,5,1.6,0.72,3105|3122|3133|8809|54440,HLA-A|HLA-DRA|HLA-E|IL18R1|SASH3,-1.4,GenesID
GO Molecular Functions,21,GO:0005496,steroid binding,,-3,5.3,4.6,30238,111,310,6,1.9,0.78,2908|4864|9619|26031|54852|85315,NR3C1|NPC1|ABCG1|OSBPL3|PAQR5|PAQR8,-1.4,GenesID
GO Biological Processes,19,GO:0015718,monocarboxylic acid transport,19_GO:0051179 localization,-3,4.5,4.4,30238,153,310,7,2.3,0.84,1376|5244|6513|6566|9368|9429|11309,CPT2|ABCB4|SLC2A1|SLC16A1|NHERF1|ABCG2|SLCO2B1,-1.4,GenesID
GO Biological Processes,19,GO:0032689,negative regulation of type II interferon production,19_GO:0048519 negative regulation of biological process,-3,8.9,5.3,30238,44,310,4,1.3,0.64,3965|7099|10859|64115,LGALS9|TLR4|LILRB1|VSIR,-1.4,GenesID
GO Biological Processes,19,GO:0071548,response to dexamethasone,19_GO:0050896 response to stimulus,-3,8.9,5.3,30238,44,310,4,1.3,0.64,1906|2235|2908|5243,EDN1|FECH|NR3C1|ABCB1,-1.4,GenesID
GO Biological Processes,19,GO:0046457,prostanoid biosynthetic process,19_GO:0009987 cellular process,-3,15,6.2,30238,20,310,3,0.97,0.56,873|972|6916,CBR1|CD74|TBXAS1,-1.4,GenesID
GO Biological Processes,19,GO:0003094,glomerular filtration,19_GO:0032501 multicellular organismal process,-3,15,6.2,30238,20,310,3,0.97,0.56,1906|85415|221395,EDN1|RHPN2|ADGRF5,-1.4,GenesID
GO Biological Processes,19,GO:0014821,phasic smooth muscle contraction,19_GO:0032501 multicellular organismal process,-3,15,6.2,30238,20,310,3,0.97,0.56,1906|1910|6926,EDN1|EDNRB|TBX3,-1.4,GenesID
GO Molecular Functions,21,GO:0016502,nucleotide receptor activity,,-3,15,6.2,30238,20,310,3,0.97,0.56,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.4,GenesID
GO Molecular Functions,21,GO:0001614,purinergic nucleotide receptor activity,,-3,15,6.2,30238,20,310,3,0.97,0.56,2857|5724|64805,GPR34|PTAFR|P2RY12,-1.4,GenesID
GO Biological Processes,19,GO:0043129,surfactant homeostasis,19_GO:0042592 homeostatic process,-3,15,6.2,30238,20,310,3,0.97,0.56,2034|3791|221395,EPAS1|KDR|ADGRF5,-1.4,GenesID
GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-3,2.6,3.8,30238,521,310,14,4.5,1.2,482|837|1363|1906|1910|5243|6926|9429|9619|10461|30061|59341|81575|140609,ATP1B2|CASP4|CPE|EDN1|EDNRB|ABCB1|TBX3|ABCG2|ABCG1|MERTK|SLC40A1|TRPV4|APOLD1|NEK7,-1.4,GenesID
GO Molecular Functions,21,GO:0001217,DNA-binding transcription repressor activity,,-3,3.3,4,30238,298,310,10,3.2,1,639|2004|2114|2908|4088|5978|6926|51176|138151|255877,PRDM1|ELK3|ETS2|NR3C1|SMAD3|REST|TBX3|LEF1|NACC2|BCL6B,-1.4,GenesID
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-3,2.6,3.8,30238,522,310,14,4.5,1.2,945|1906|3059|3455|3688|4088|5583|7037|7099|9531|9619|25937|83666|151636,CD33|EDN1|HCLS1|IFNAR2|ITGB1|SMAD3|PRKCH|TFRC|TLR4|BAG3|ABCG1|WWTR1|PARP9|DTX3L,-1.4,GenesID
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-3,4.4,4.3,30238,154,310,7,2.3,0.84,1363|1906|5243|9368|9429|51228|59341,CPE|EDN1|ABCB1|NHERF1|ABCG2|GLTP|TRPV4,-1.4,GenesID
GO Biological Processes,19,GO:0045665,negative regulation of neuron differentiation,19_GO:0032502 developmental process,-3,6.4,4.8,30238,76,310,5,1.6,0.72,3688|5978|6662|9283|30812,ITGB1|REST|SOX9|GPR37L1|SOX8,-1.4,GenesID
GO Cellular Components,20,GO:0030669,clathrin-coated endocytic vesicle membrane,,-3,6.4,4.8,30238,76,310,5,1.6,0.72,972|3117|3122|3127|7037,CD74|HLA-DQA1|HLA-DRA|HLA-DRB5|TFRC,-1.4,GenesID
GO Biological Processes,19,GO:1903053,regulation of extracellular matrix organization,19_GO:0050789 regulation of biological process,-3,6.4,4.8,30238,76,310,5,1.6,0.72,183|1471|4088|6662|7133,AGT|CST3|SMAD3|SOX9|TNFRSF1B,-1.4,GenesID
GO Biological Processes,19,GO:0070293,renal absorption,19_GO:0032501 multicellular organismal process,-2.9,8.7,5.2,30238,45,310,4,1.3,0.64,183|1906|1910|9368,AGT|EDN1|EDNRB|NHERF1,-1.3,GenesID
GO Biological Processes,19,GO:0044703,multi-organism reproductive process,19_GO:0022414 reproductive process,-2.9,3.9,4.2,30238,201,310,8,2.6,0.9,285|639|1906|3965|4088|5243|6513|7004,ANGPT2|PRDM1|EDN1|LGALS9|SMAD3|ABCB1|SLC2A1|TEAD4,-1.3,GenesID
GO Biological Processes,19,GO:0019220,regulation of phosphate metabolic process,19_GO:0050789 regulation of biological process,-2.9,2.5,3.7,30238,586,310,15,4.8,1.2,183|718|972|1436|1647|2321|3486|3791|5166|5168|9368|64092|83666|219771|221395,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|PDK4|ENPP2|NHERF1|SAMSN1|PARP9|CCNY|ADGRF5,-1.3,GenesID
GO Biological Processes,19,GO:0061351,neural precursor cell proliferation,19_GO:0009987 cellular process,-2.9,5.1,4.5,30238,114,310,6,1.9,0.78,2624|3688|6663|8323|51176|440097,GATA2|ITGB1|SOX10|FZD6|LEF1|DBX2,-1.3,GenesID
GO Biological Processes,19,GO:0021700,developmental maturation,19_GO:0032502 developmental process,-2.9,3.2,4,30238,301,310,10,3.2,1,718|1003|1906|2034|2624|3791|6663|6886|29842|30812,C3|CDH5|EDN1|EPAS1|GATA2|KDR|SOX10|TAL1|TFCP2L1|SOX8,-1.3,GenesID
GO Biological Processes,19,GO:0045661,regulation of myoblast differentiation,19_GO:0032502 developmental process,-2.9,6.3,4.8,30238,77,310,5,1.6,0.72,3486|6662|6926|30812|55796,IGFBP3|SOX9|TBX3|SOX8|MBNL3,-1.3,GenesID
GO Biological Processes,19,GO:0051174,regulation of phosphorus metabolic process,19_GO:0050789 regulation of biological process,-2.9,2.5,3.7,30238,587,310,15,4.8,1.2,183|718|972|1436|1647|2321|3486|3791|5166|5168|9368|64092|83666|219771|221395,AGT|C3|CD74|CSF1R|GADD45A|FLT1|IGFBP3|KDR|PDK4|ENPP2|NHERF1|SAMSN1|PARP9|CCNY|ADGRF5,-1.3,GenesID
GO Biological Processes,19,GO:0043271,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-2.9,5.1,4.5,30238,115,310,6,1.9,0.78,183|4734|9368|10859|29763|144453,AGT|NEDD4|NHERF1|LILRB1|PACSIN3|BEST3,-1.3,GenesID
GO Biological Processes,19,GO:0090189,regulation of branching involved in ureteric bud morphogenesis,19_GO:0032502 developmental process,-2.9,14,6,30238,21,310,3,0.97,0.56,183|6662|30812,AGT|SOX9|SOX8,-1.3,GenesID
GO Biological Processes,19,GO:0070294,renal sodium ion absorption,19_GO:0051179 localization,-2.9,14,6,30238,21,310,3,0.97,0.56,183|1906|1910,AGT|EDN1|EDNRB,-1.3,GenesID
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,3,3.9,30238,357,310,11,3.5,1.1,837|3133|3822|7096|7099|9261|51284|57169|81793|83666|140609,CASP4|HLA-E|KLRC2|TLR1|TLR4|MAPKAPK2|TLR7|ZNFX1|TLR10|PARP9|NEK7,-1.3,GenesID
GO Molecular Functions,21,GO:0003725,double-stranded RNA binding,,-2.9,6.3,4.7,30238,78,310,5,1.6,0.72,4154|4939|7037|51284|91351,MBNL1|OAS2|TFRC|TLR7|DDX60L,-1.3,GenesID
GO Biological Processes,19,GO:0043300,regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.9,8.5,5.2,30238,46,310,4,1.3,0.64,2624|3071|3822|3965,GATA2|NCKAP1L|KLRC2|LGALS9,-1.3,GenesID
GO Biological Processes,19,GO:0035272,exocrine system development,19_GO:0032502 developmental process,-2.9,8.5,5.2,30238,46,310,4,1.3,0.64,6662|6663|29842|57045,SOX9|SOX10|TFCP2L1|TWSG1,-1.3,GenesID
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.9,3.2,3.9,30238,304,310,10,3.2,1,285|1906|2034|4088|5243|5327|5978|6513|7037|59341,ANGPT2|EDN1|EPAS1|SMAD3|ABCB1|PLAT|REST|SLC2A1|TFRC|TRPV4,-1.3,GenesID
GO Biological Processes,19,GO:0034341,response to type II interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,5,4.4,30238,116,310,6,1.9,0.78,972|1906|3965|7099|115330|115361,CD74|EDN1|LGALS9|TLR4|GPR146|GBP4,-1.3,GenesID
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.9,5,4.4,30238,116,310,6,1.9,0.78,3655|3688|3987|64115|81704|143872,ITGA6|ITGB1|LIMS1|VSIR|DOCK8|ARHGAP42,-1.3,GenesID
GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0009987 cellular process,-2.9,5,4.4,30238,116,310,6,1.9,0.78,873|972|4051|6916|9261|11343,CBR1|CD74|CYP4F3|TBXAS1|MAPKAPK2|MGLL,-1.3,GenesID
GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-2.9,3.5,4,30238,253,310,9,2.9,0.95,1910|4064|5243|5724|7096|7099|7133|10859|81793,EDNRB|CD180|ABCB1|PTAFR|TLR1|TLR4|TNFRSF1B|LILRB1|TLR10,-1.3,GenesID
GO Biological Processes,19,GO:0055082,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-2.9,2.5,3.7,30238,592,310,15,4.8,1.2,482|760|1003|1317|1906|2034|4088|6005|6338|6916|7037|9368|30061|59341|80024,ATP1B2|CA2|CDH5|SLC31A1|EDN1|EPAS1|SMAD3|RHAG|SCNN1B|TBXAS1|TFRC|NHERF1|SLC40A1|TRPV4|SLC8B1,-1.3,GenesID
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.9,3.2,3.9,30238,305,310,10,3.2,1,718|945|1380|3071|3105|3635|3822|7099|10859|23308,C3|CD33|CR2|NCKAP1L|HLA-A|INPP5D|KLRC2|TLR4|LILRB1|ICOSLG,-1.3,GenesID
GO Biological Processes,19,GO:0001890,placenta development,19_GO:0032502 developmental process,-2.9,4.3,4.2,30238,159,310,7,2.3,0.84,639|2034|2624|5243|5654|51176|113026,PRDM1|EPAS1|GATA2|ABCB1|HTRA1|LEF1|PLCD3,-1.3,GenesID
GO Biological Processes,19,GO:0048562,embryonic organ morphogenesis,19_GO:0032502 developmental process,-2.9,3.2,3.9,30238,306,310,10,3.2,1,1906|2624|4088|5156|5978|6662|6926|8323|9368|121227,EDN1|GATA2|SMAD3|PDGFRA|REST|SOX9|TBX3|FZD6|NHERF1|LRIG3,-1.3,GenesID
